field,crop_name_en,variety_name_en,season,yield_bu_ac,yield_target,totalN_per_ac,totalP_per_ac,totalK_per_ac,state,county,acres,lat,long
104940,Sorghum,Sorghum Hybrid B,2024,165.6,163.3,124.64,50.4,27.49,Oklahoma,Payne,136.8,35.350908,-97.678579
104941,Corn,Corn Pioneer 86P20,2024,175.8,184.8,135.44,81.69,38.0,Oklahoma,Payne,20.8,36.197564,-96.673366
104942,Corn,Corn DKC63-58,2024,182.8,186.7,141.38,53.62,16.76,Oklahoma,Payne,146.7,36.920104,-97.802562
104943,Sorghum,Sorghum Hybrid B,2024,158.9,166.3,181.59,23.73,19.1,Oklahoma,Payne,263.9,35.640158,-96.27641
104944,Corn,Corn Pioneer 86P20,2024,183.9,180.9,146.34,19.06,34.16,Oklahoma,Payne,83.5,35.744676,-97.095352
104945,Sorghum,Sorghum Hybrid B,2024,143.1,143.1,67.86,52.73,51.09,Oklahoma,Payne,250.9,35.511654,-97.70284
104946,Sorghum,Sorghum Hybrid B,2024,155.4,164.3,152.82,68.75,33.36,Oklahoma,Payne,221.9,36.471699,-96.945926
104947,"Wheat, Hard Winter",WB-Grainfield,2024,175.2,168.5,102.97,70.51,13.87,Oklahoma,Payne,95.7,35.812826,-97.90964
104948,"Wheat, Hard Winter",TAM 114,2024,148.1,149.8,106.76,40.07,40.32,Oklahoma,Payne,184.3,35.551439,-97.2052
104949,Corn,Corn DKC63-58,2024,159.8,154.6,147.76,59.69,67.19,Oklahoma,Payne,233.1,36.772449,-97.584471
104950,Sorghum,Sorghum Hybrid B,2024,164.5,168.4,84.31,38.47,45.44,Oklahoma,Payne,241.9,36.255673,-96.509198
104951,Sorghum,Sorghum Hybrid A,2024,183.9,189.5,203.12,65.07,22.13,Oklahoma,Payne,93.4,35.836714,-98.028091
104952,"Wheat, Hard Winter",TAM 114,2024,178.2,184.5,139.84,35.13,37.94,Oklahoma,Payne,171.2,36.707265,-97.989236
104953,"Wheat, Hard Winter",WB-Grainfield,2024,139.4,142.7,53.27,50.46,33.23,Oklahoma,Payne,135.3,36.203176,-96.029146
104954,"Wheat, Hard Winter",TAM 114,2024,176.1,184.0,199.01,29.18,55.44,Oklahoma,Payne,266.0,36.438779,-97.983716
104955,Sorghum,Sorghum Hybrid B,2024,150.7,156.2,70.73,52.38,55.6,Oklahoma,Payne,65.3,36.715414,-97.010164
104956,"Wheat, Hard Winter",WB-Grainfield,2024,192.0,195.1,155.39,22.55,7.66,Oklahoma,Payne,76.5,35.975261,-97.943713
104957,Corn,Corn Pioneer 86P20,2024,179.0,176.2,139.52,20.35,42.35,Oklahoma,Payne,166.4,35.529729,-96.680184
104958,Sorghum,Sorghum Hybrid B,2024,157.0,156.3,119.83,37.89,49.46,Oklahoma,Payne,28.7,36.308874,-98.014068
104959,"Wheat, Hard Winter",TAM 114,2024,158.9,162.8,135.34,32.3,26.46,Oklahoma,Payne,36.4,36.253883,-97.489985
104960,Corn,Corn Pioneer 86P20,2024,168.8,163.3,133.4,69.24,21.86,Oklahoma,Payne,229.5,35.434683,-97.171023
104961,Sorghum,Sorghum Hybrid B,2024,149.1,153.4,84.53,60.71,23.64,Oklahoma,Payne,101.5,35.185128,-96.6946
104962,Sorghum,Sorghum Hybrid A,2024,145.6,146.4,136.61,52.75,6.87,Oklahoma,Payne,276.7,36.871329,-96.000676
104963,Sorghum,Sorghum Hybrid B,2024,168.1,170.7,172.06,39.08,26.24,Oklahoma,Payne,138.2,36.883498,-96.022252
104964,Corn,Corn DKC63-58,2024,164.5,157.7,74.29,42.72,41.81,Oklahoma,Payne,38.9,35.659496,-97.749645
104965,"Wheat, Hard Winter",WB-Grainfield,2024,141.4,148.9,92.37,50.17,25.7,Oklahoma,Payne,157.3,35.506237,-96.765512
104966,"Wheat, Hard Winter",WB-Grainfield,2024,181.3,179.6,194.17,59.73,61.11,Oklahoma,Payne,222.5,36.816061,-98.122345
104967,Corn,Corn DKC63-58,2024,173.5,177.5,137.84,27.75,49.64,Oklahoma,Payne,117.7,36.529286,-96.309928
104968,"Wheat, Hard Winter",TAM 114,2024,178.1,176.2,172.45,57.32,7.17,Oklahoma,Payne,235.0,35.661061,-97.116027
104969,Sorghum,Sorghum Hybrid B,2024,128.3,121.1,81.64,59.5,32.7,Oklahoma,Payne,181.4,36.541137,-96.746349
104970,Corn,Corn DKC63-58,2024,191.6,190.7,179.83,39.67,16.83,Oklahoma,Payne,199.5,35.250065,-96.49443
104971,"Wheat, Hard Winter",WB-Grainfield,2024,161.4,156.8,81.27,39.32,8.94,Oklahoma,Payne,127.9,36.674281,-96.803875
104972,"Wheat, Hard Winter",TAM 114,2024,197.0,189.2,89.21,46.14,71.36,Oklahoma,Payne,238.6,36.41173,-96.383216
104973,Corn,Corn Pioneer 86P20,2024,179.4,181.9,144.62,14.74,52.05,Oklahoma,Payne,168.4,36.44879,-98.055509
104974,Sorghum,Sorghum Hybrid B,2024,154.1,158.9,151.58,69.3,36.17,Oklahoma,Payne,176.5,36.039808,-97.833456
104975,Sorghum,Sorghum Hybrid B,2024,153.6,149.9,152.04,21.6,39.87,Oklahoma,Payne,83.8,36.452972,-97.051409
104976,Corn,Corn DKC63-58,2024,150.3,155.5,86.25,63.56,30.67,Oklahoma,Payne,255.1,36.347053,-97.428144
104977,"Wheat, Hard Winter",TAM 114,2024,153.4,149.5,106.0,36.02,38.18,Oklahoma,Payne,178.6,36.339113,-97.096788
104978,Corn,Corn DKC63-58,2024,180.9,184.8,152.44,51.57,40.35,Oklahoma,Payne,90.7,36.858024,-96.048114
104979,Sorghum,Sorghum Hybrid B,2024,144.9,147.0,74.33,55.95,29.61,Oklahoma,Payne,210.1,35.826359,-96.522058
104980,Corn,Corn DKC63-58,2024,183.2,178.6,133.32,36.37,60.42,Oklahoma,Payne,216.1,36.924807,-97.574172
104981,Corn,Corn Pioneer 86P20,2024,172.1,179.4,170.94,61.01,37.36,Oklahoma,Payne,244.1,35.553904,-97.425597
104982,Corn,Corn DKC63-58,2024,170.0,168.7,120.11,78.35,44.83,Oklahoma,Payne,257.5,35.258962,-97.647522
104983,Corn,Corn DKC63-58,2024,174.6,167.2,111.76,46.12,23.11,Oklahoma,Payne,270.5,36.841537,-96.309622
104984,Sorghum,Sorghum Hybrid A,2024,142.5,141.1,90.06,38.2,55.27,Oklahoma,Payne,226.6,36.782423,-97.636585
104985,"Wheat, Hard Winter",TAM 114,2024,183.5,190.0,181.77,7.67,40.31,Oklahoma,Payne,192.6,36.713466,-97.927989
104986,Sorghum,Sorghum Hybrid A,2024,160.2,162.3,96.39,44.47,46.16,Oklahoma,Payne,41.9,36.469021,-96.409604
104987,Corn,Corn Pioneer 86P20,2024,154.6,150.5,69.15,52.57,43.96,Oklahoma,Payne,145.6,36.890254,-97.489142
104988,Corn,Corn Pioneer 86P20,2024,177.8,183.9,183.85,28.12,44.61,Oklahoma,Payne,152.3,35.4075,-97.026555
104989,Corn,Corn Pioneer 86P20,2024,188.3,185.3,138.89,40.69,42.66,Oklahoma,Payne,142.6,36.060067,-98.109305
104990,"Wheat, Hard Winter",WB-Grainfield,2024,171.2,165.3,123.04,45.27,27.86,Oklahoma,Payne,129.7,35.26021,-96.172832
104991,Sorghum,Sorghum Hybrid A,2024,178.6,171.4,166.19,49.63,32.65,Oklahoma,Payne,209.3,37.04004,-97.116382
104992,"Wheat, Hard Winter",WB-Grainfield,2024,173.0,176.8,176.98,51.79,57.34,Oklahoma,Payne,267.6,36.438322,-97.019747
104993,"Wheat, Hard Winter",WB-Grainfield,2024,187.0,191.3,223.04,39.87,26.77,Oklahoma,Payne,98.1,35.818648,-97.24974
104994,Sorghum,Sorghum Hybrid A,2024,150.1,150.5,128.37,21.05,29.41,Oklahoma,Payne,103.0,36.498043,-97.388106
104995,"Wheat, Hard Winter",WB-Grainfield,2024,189.3,193.4,182.62,45.6,33.91,Oklahoma,Payne,39.3,35.815264,-97.605502
104996,Corn,Corn Pioneer 86P20,2024,174.4,167.2,116.28,87.88,38.8,Oklahoma,Payne,239.6,36.003717,-97.324919
104997,"Wheat, Hard Winter",WB-Grainfield,2024,149.7,154.3,43.79,65.57,48.52,Oklahoma,Payne,20.1,36.096934,-97.362479
104998,Corn,Corn DKC63-58,2024,184.5,178.6,127.19,48.29,27.48,Oklahoma,Payne,230.1,35.730547,-97.034911
104999,"Wheat, Hard Winter",WB-Grainfield,2024,187.2,194.3,165.22,25.83,33.86,Oklahoma,Payne,174.5,36.943497,-96.453352
105000,"Wheat, Hard Winter",TAM 114,2024,155.2,149.2,92.19,66.55,52.14,Oklahoma,Payne,95.7,35.243859,-96.056247
105001,Sorghum,Sorghum Hybrid B,2024,172.7,176.3,151.76,42.32,31.74,Oklahoma,Payne,228.4,36.527458,-96.009624
105002,"Wheat, Hard Winter",TAM 114,2024,127.1,128.3,18.17,49.38,39.61,Oklahoma,Payne,91.6,36.480283,-96.525249
105003,Corn,Corn Pioneer 86P20,2024,181.9,177.5,150.53,27.84,50.06,Oklahoma,Payne,58.8,35.248527,-96.897036
105004,Corn,Corn DKC63-58,2024,183.7,191.2,176.44,25.8,22.01,Oklahoma,Payne,106.2,37.0116,-96.261078
105005,"Wheat, Hard Winter",WB-Grainfield,2024,177.1,170.5,180.9,74.0,59.57,Oklahoma,Payne,247.1,36.712496,-97.163245
105006,Sorghum,Sorghum Hybrid A,2024,155.5,154.0,122.0,43.2,28.81,Oklahoma,Payne,31.8,36.681788,-96.502507
105007,Corn,Corn Pioneer 86P20,2024,176.2,172.2,135.37,50.04,46.81,Oklahoma,Payne,222.6,35.723535,-97.738539
105008,Corn,Corn Pioneer 86P20,2024,152.0,145.5,98.39,22.68,32.7,Oklahoma,Payne,267.9,35.781402,-97.443501
105009,Corn,Corn Pioneer 86P20,2024,180.6,179.0,216.13,51.46,69.13,Oklahoma,Payne,65.4,36.969725,-96.801409
105010,"Wheat, Hard Winter",TAM 114,2024,188.1,188.3,157.22,54.14,42.56,Oklahoma,Payne,87.6,36.915964,-96.166515
105011,Sorghum,Sorghum Hybrid A,2024,142.0,140.2,81.63,60.47,48.37,Oklahoma,Payne,32.3,35.469763,-96.645062
105012,Corn,Corn Pioneer 86P20,2024,174.5,167.4,181.76,51.59,39.29,Oklahoma,Payne,20.7,36.776837,-96.665093
105013,Sorghum,Sorghum Hybrid A,2024,139.2,144.5,124.82,50.49,34.63,Oklahoma,Payne,153.3,35.689189,-97.034832
105014,"Wheat, Hard Winter",WB-Grainfield,2024,167.7,168.1,159.0,40.34,28.55,Oklahoma,Payne,103.1,36.029305,-97.442061
105015,"Wheat, Hard Winter",WB-Grainfield,2024,147.1,150.0,42.5,63.07,39.69,Oklahoma,Payne,40.3,36.733005,-96.657873
105016,Sorghum,Sorghum Hybrid B,2024,138.7,139.5,65.28,29.22,31.47,Oklahoma,Payne,53.0,35.806435,-96.47338
105017,Sorghum,Sorghum Hybrid A,2024,125.4,131.1,63.88,77.2,25.57,Oklahoma,Payne,51.5,35.815972,-97.390054
105018,Sorghum,Sorghum Hybrid A,2024,174.0,176.5,129.05,58.07,54.61,Oklahoma,Payne,133.3,35.239452,-96.403459
105019,Corn,Corn DKC63-58,2024,176.1,182.3,140.05,33.08,24.78,Oklahoma,Payne,111.5,35.764425,-97.537161
105020,Corn,Corn Pioneer 86P20,2024,186.7,186.6,181.88,21.56,41.56,Oklahoma,Payne,242.1,35.28529,-96.121268
105021,"Wheat, Hard Winter",TAM 114,2024,157.4,157.0,111.93,72.79,15.09,Oklahoma,Payne,143.2,36.56701,-96.235896
105022,Corn,Corn DKC63-58,2024,177.8,170.8,162.63,57.97,11.84,Oklahoma,Payne,240.7,36.666409,-97.381113
105023,Sorghum,Sorghum Hybrid B,2024,182.1,182.8,185.76,60.0,28.39,Oklahoma,Payne,66.7,36.992692,-97.620142
105024,Corn,Corn DKC63-58,2024,172.4,169.5,94.17,29.76,62.87,Oklahoma,Payne,44.1,36.882564,-97.781715
105025,"Wheat, Hard Winter",TAM 114,2024,151.9,152.4,116.7,44.82,30.5,Oklahoma,Payne,74.6,36.505745,-97.530425
105026,Sorghum,Sorghum Hybrid B,2024,138.9,144.2,68.94,56.94,49.72,Oklahoma,Payne,150.1,35.399915,-97.452564
105027,Sorghum,Sorghum Hybrid A,2024,130.5,133.0,79.63,48.71,24.9,Oklahoma,Payne,145.2,36.295718,-98.029994
105028,Corn,Corn Pioneer 86P20,2024,163.5,158.0,121.47,60.58,32.54,Oklahoma,Payne,51.6,35.46241,-96.257706
105029,Sorghum,Sorghum Hybrid A,2024,170.3,174.3,140.87,40.62,26.31,Oklahoma,Payne,159.1,35.418771,-98.062368
105030,"Wheat, Hard Winter",WB-Grainfield,2024,190.0,195.2,166.35,39.63,60.65,Oklahoma,Payne,139.9,36.021139,-97.971226
105031,Sorghum,Sorghum Hybrid B,2024,158.7,161.1,102.84,37.22,33.11,Oklahoma,Payne,47.2,36.981911,-97.414346
105032,"Wheat, Hard Winter",TAM 114,2024,169.1,167.0,137.52,45.34,57.52,Oklahoma,Payne,28.4,35.203104,-97.51731
105033,Sorghum,Sorghum Hybrid A,2024,167.4,160.7,93.13,70.26,25.67,Oklahoma,Payne,151.0,36.645475,-96.277074
105034,Corn,Corn Pioneer 86P20,2024,168.7,160.7,118.8,28.39,36.63,Oklahoma,Payne,246.3,37.04951,-96.946434
105035,Corn,Corn Pioneer 86P20,2024,143.8,152.0,42.68,46.02,47.61,Oklahoma,Payne,67.2,35.546141,-98.186091
105036,"Wheat, Hard Winter",WB-Grainfield,2024,152.1,150.0,74.1,27.56,32.06,Oklahoma,Payne,278.4,36.962034,-96.616825
105037,Sorghum,Sorghum Hybrid A,2024,151.4,147.2,119.03,21.02,36.54,Oklahoma,Payne,98.8,35.443568,-97.093613
105038,"Wheat, Hard Winter",TAM 114,2024,144.2,143.0,146.77,74.38,32.07,Oklahoma,Payne,80.8,36.898135,-96.005094
105039,Corn,Corn Pioneer 86P20,2024,164.6,158.2,98.14,52.38,40.19,Oklahoma,Payne,160.6,36.004998,-97.114071
105040,Sorghum,Sorghum Hybrid B,2024,138.4,140.6,121.45,26.71,25.13,Oklahoma,Payne,80.0,36.360704,-97.639084
105041,"Wheat, Hard Winter",TAM 114,2024,149.1,155.0,83.19,41.74,28.35,Texas,Lubbock,211.8,33.030055,-101.152051
105042,"Wheat, Hard Winter",WB-Grainfield,2024,144.0,141.1,146.01,33.36,30.03,Texas,Lubbock,257.1,32.850273,-102.399947
105043,"Wheat, Hard Winter",WB-Grainfield,2024,189.8,189.7,141.89,77.0,57.07,Texas,Lubbock,156.7,33.431528,-100.903965
105044,"Wheat, Hard Winter",WB-Grainfield,2024,158.5,165.5,141.71,52.35,47.65,Texas,Lubbock,184.8,33.243036,-102.161975
105045,"Wheat, Hard Winter",TAM 114,2024,138.8,139.8,93.53,35.11,57.95,Texas,Lubbock,244.0,33.112366,-101.671577
105046,Corn,Corn Pioneer 86P20,2024,159.0,164.9,82.38,25.92,34.94,Texas,Lubbock,276.0,32.983167,-100.876614
105047,Sorghum,Sorghum Hybrid A,2024,158.4,154.1,197.27,35.0,24.95,Texas,Lubbock,68.4,34.512026,-102.311902
105048,Sorghum,Sorghum Hybrid B,2024,151.3,153.4,197.78,68.61,31.28,Texas,Lubbock,272.9,32.8591,-102.150207
105049,Sorghum,Sorghum Hybrid B,2024,151.1,153.1,202.01,43.66,30.54,Texas,Lubbock,89.7,33.812931,-100.877766
105050,"Wheat, Hard Winter",WB-Grainfield,2024,171.2,172.4,188.34,60.99,0,Texas,Lubbock,201.8,34.005821,-101.250777
105051,"Wheat, Hard Winter",TAM 114,2024,143.7,144.0,99.72,39.5,6.72,Texas,Lubbock,255.1,33.134613,-101.020012
105052,Corn,Corn Pioneer 86P20,2024,165.8,162.0,121.45,46.21,61.5,Texas,Lubbock,222.1,33.802159,-100.754923
105053,Sorghum,Sorghum Hybrid B,2024,165.2,166.8,186.7,22.57,36.03,Texas,Lubbock,115.2,34.432714,-102.850719
105054,Corn,Corn DKC63-58,2024,176.8,176.6,89.85,30.11,66.88,Texas,Lubbock,244.8,34.357834,-101.940763
105055,Sorghum,Sorghum Hybrid A,2024,165.0,157.1,205.96,38.53,54.49,Texas,Lubbock,94.2,32.82318,-100.758413
105056,Corn,Corn Pioneer 86P20,2024,173.9,181.2,217.74,51.08,50.33,Texas,Lubbock,261.7,32.90647,-101.379369
105057,"Wheat, Hard Winter",TAM 114,2024,164.3,160.4,172.37,35.95,19.83,Texas,Lubbock,87.2,33.678509,-102.413764
105058,Corn,Corn Pioneer 86P20,2024,165.4,161.8,96.01,34.38,46.73,Texas,Lubbock,223.2,33.861048,-102.004882
105059,"Wheat, Hard Winter",TAM 114,2024,115.5,107.6,85.39,64.06,0,Texas,Lubbock,73.8,32.72885,-101.183247
105060,Sorghum,Sorghum Hybrid B,2024,155.5,159.1,151.63,51.7,41.0,Texas,Lubbock,238.6,33.671354,-100.73302
105061,Corn,Corn DKC63-58,2024,162.6,167.9,147.69,27.56,40.63,Texas,Lubbock,37.0,33.484258,-101.574705
105062,"Wheat, Hard Winter",WB-Grainfield,2024,134.7,131.3,82.26,21.86,30.14,Texas,Lubbock,222.9,33.444478,-102.438815
105063,Sorghum,Sorghum Hybrid A,2024,147.3,144.9,89.51,50.88,71.26,Texas,Lubbock,128.2,32.838124,-101.543843
105064,Sorghum,Sorghum Hybrid A,2024,149.2,151.4,150.51,35.85,35.52,Texas,Lubbock,158.3,33.212349,-100.87093
105065,"Wheat, Hard Winter",WB-Grainfield,2024,138.5,131.5,139.15,28.78,28.35,Texas,Lubbock,53.9,34.083678,-102.155208
105066,Sorghum,Sorghum Hybrid A,2024,167.5,174.1,163.22,32.86,34.71,Texas,Lubbock,265.2,32.796961,-101.008653
105067,Corn,Corn DKC63-58,2024,154.6,152.1,121.86,40.48,18.05,Texas,Lubbock,254.2,33.532998,-101.260644
105068,Sorghum,Sorghum Hybrid A,2024,156.5,165.5,184.05,60.52,30.55,Texas,Lubbock,170.1,33.703227,-102.483315
105069,Sorghum,Sorghum Hybrid B,2024,129.1,132.1,77.43,59.94,31.51,Texas,Lubbock,109.7,34.369358,-102.149398
105070,Corn,Corn Pioneer 86P20,2024,162.9,159.3,137.33,56.23,35.22,Texas,Lubbock,42.4,34.35738,-102.887957
105071,Corn,Corn Pioneer 86P20,2024,166.5,171.5,155.89,61.11,26.49,Texas,Lubbock,27.3,33.428716,-101.110263
105072,"Wheat, Hard Winter",WB-Grainfield,2024,143.3,148.0,112.76,34.08,31.89,Texas,Lubbock,168.9,33.85885,-100.791066
105073,Corn,Corn DKC63-58,2024,183.7,180.0,181.19,19.88,45.74,Texas,Lubbock,110.6,33.291443,-102.814049
105074,Sorghum,Sorghum Hybrid A,2024,141.3,149.1,152.9,10.83,41.69,Texas,Lubbock,123.0,33.448938,-102.669753
105075,Sorghum,Sorghum Hybrid B,2024,162.5,167.5,130.3,55.53,12.62,Texas,Lubbock,75.9,33.144935,-100.908713
105076,"Wheat, Hard Winter",WB-Grainfield,2024,146.0,143.9,141.33,28.66,19.52,Texas,Lubbock,258.9,34.304503,-101.704171
105077,Sorghum,Sorghum Hybrid B,2024,137.9,146.4,59.38,60.93,31.42,Texas,Lubbock,218.8,32.959688,-101.683057
105078,"Wheat, Hard Winter",WB-Grainfield,2024,121.9,123.0,22.34,60.66,19.67,Texas,Lubbock,165.7,33.325447,-102.026358
105079,Sorghum,Sorghum Hybrid B,2024,153.9,153.1,147.32,57.44,49.16,Texas,Lubbock,38.1,33.679106,-101.436441
105080,Sorghum,Sorghum Hybrid B,2024,130.1,135.3,134.2,23.17,8.74,Texas,Lubbock,161.3,32.997501,-101.635876
105081,"Wheat, Hard Winter",WB-Grainfield,2024,137.9,137.5,97.9,60.73,38.9,Texas,Lubbock,60.7,32.737833,-102.704706
105082,Corn,Corn DKC63-58,2024,149.0,148.7,80.77,43.36,36.44,Texas,Lubbock,84.7,34.541424,-101.01789
105083,"Wheat, Hard Winter",WB-Grainfield,2024,171.2,178.3,160.95,30.56,32.53,Texas,Lubbock,276.0,32.885939,-102.553198
105084,Sorghum,Sorghum Hybrid A,2024,162.3,158.5,144.03,37.97,16.99,Texas,Lubbock,25.9,34.325019,-102.642754
105085,Sorghum,Sorghum Hybrid B,2024,159.3,166.6,125.27,61.74,16.35,Texas,Lubbock,54.9,33.592893,-102.653604
105086,Corn,Corn Pioneer 86P20,2024,148.6,145.0,86.63,67.75,35.22,Texas,Lubbock,96.2,34.070941,-102.473161
105087,Sorghum,Sorghum Hybrid B,2024,144.5,139.6,92.14,30.7,36.14,Texas,Lubbock,145.0,34.402764,-102.813006
105088,"Wheat, Hard Winter",TAM 114,2024,159.4,156.6,126.67,42.6,14.89,Texas,Lubbock,93.2,32.770284,-102.606672
105089,"Wheat, Hard Winter",WB-Grainfield,2024,139.9,148.3,89.69,69.51,15.08,Texas,Lubbock,207.5,32.953944,-101.922779
105090,Corn,Corn Pioneer 86P20,2024,139.3,135.8,109.44,39.33,61.7,Texas,Lubbock,164.4,33.49308,-101.175641
105091,Sorghum,Sorghum Hybrid A,2024,162.5,168.7,190.84,42.85,15.73,Texas,Lubbock,250.3,33.458951,-100.857594
105092,Sorghum,Sorghum Hybrid A,2024,150.6,144.1,126.65,39.1,42.1,Texas,Lubbock,127.1,33.540625,-102.617655
105093,"Wheat, Hard Winter",WB-Grainfield,2024,144.0,152.8,97.09,62.98,34.93,Texas,Lubbock,132.2,32.666822,-102.87277
105094,"Wheat, Hard Winter",WB-Grainfield,2024,146.7,151.5,91.38,53.98,31.05,Texas,Lubbock,158.2,34.011588,-102.165402
105095,"Wheat, Hard Winter",TAM 114,2024,155.7,153.4,187.66,71.3,41.01,Texas,Lubbock,239.8,34.487195,-101.739894
105096,Corn,Corn Pioneer 86P20,2024,151.4,158.9,86.49,36.71,42.9,Texas,Lubbock,79.8,33.8383,-102.026328
105097,Sorghum,Sorghum Hybrid A,2024,141.9,148.7,135.95,48.17,41.86,Texas,Lubbock,42.0,34.16799,-100.893936
105098,Sorghum,Sorghum Hybrid A,2024,164.2,163.8,160.63,32.01,33.65,Texas,Lubbock,278.1,33.628336,-101.095905
105099,"Wheat, Hard Winter",WB-Grainfield,2024,159.9,168.4,144.05,40.66,13.85,Texas,Lubbock,89.6,34.191986,-102.809583
105100,"Wheat, Hard Winter",WB-Grainfield,2024,137.0,130.2,91.49,5,42.75,Texas,Lubbock,187.9,33.544022,-102.135675
105101,Sorghum,Sorghum Hybrid B,2024,145.0,142.4,151.53,31.28,34.36,Texas,Lubbock,115.2,34.154335,-102.223836
105102,"Wheat, Hard Winter",WB-Grainfield,2024,164.9,170.6,77.11,40.09,69.08,Texas,Lubbock,47.0,33.06404,-101.912129
105103,Corn,Corn Pioneer 86P20,2024,145.2,146.2,120.35,21.39,37.14,Texas,Lubbock,231.2,34.238193,-101.642824
105104,Corn,Corn DKC63-58,2024,167.8,161.2,140.75,40.64,60.05,Texas,Lubbock,250.1,33.154053,-102.712372
105105,"Wheat, Hard Winter",WB-Grainfield,2024,155.7,164.2,155.41,57.35,37.4,Texas,Lubbock,254.3,34.048192,-102.369634
105106,"Wheat, Hard Winter",TAM 114,2024,198.5,199.9,172.9,37.59,23.25,Texas,Lubbock,90.6,34.1419,-101.80265
105107,Corn,Corn DKC63-58,2024,165.6,169.4,126.25,61.66,50.0,Texas,Lubbock,186.1,33.223862,-102.115625
105108,Corn,Corn Pioneer 86P20,2024,174.9,177.9,97.1,35.06,25.47,Texas,Lubbock,58.9,33.521892,-101.108
105109,"Wheat, Hard Winter",TAM 114,2024,154.7,153.1,150.43,44.65,21.29,Texas,Lubbock,177.8,33.648074,-101.082532
105110,Corn,Corn Pioneer 86P20,2024,148.7,141.1,109.41,65.1,23.23,Texas,Lubbock,208.6,33.486993,-102.655862
105111,Corn,Corn DKC63-58,2024,164.0,172.8,133.76,36.09,38.73,Texas,Lubbock,50.8,33.126485,-102.370903
105112,"Wheat, Hard Winter",TAM 114,2024,152.7,145.3,137.28,38.78,30.5,Texas,Lubbock,227.0,33.193249,-102.651689
105113,Sorghum,Sorghum Hybrid B,2024,158.9,162.5,138.11,40.33,46.12,Texas,Lubbock,83.3,33.943123,-101.686023
105114,Sorghum,Sorghum Hybrid A,2024,155.5,153.8,144.86,41.46,34.71,Texas,Lubbock,277.8,33.586466,-102.561395
105115,Sorghum,Sorghum Hybrid A,2024,135.6,136.4,90.61,11.79,21.38,Texas,Lubbock,54.8,33.32488,-102.611019
105116,"Wheat, Hard Winter",WB-Grainfield,2024,200.9,194.7,260.45,44.18,43.08,Texas,Lubbock,231.4,32.944636,-101.334637
105117,"Wheat, Hard Winter",WB-Grainfield,2024,128.0,129.2,65.3,58.01,25.37,Texas,Lubbock,230.7,33.17027,-102.528022
105118,Sorghum,Sorghum Hybrid B,2024,153.9,149.5,189.27,38.33,33.89,Texas,Lubbock,155.3,33.868649,-102.359973
105119,Sorghum,Sorghum Hybrid B,2024,149.3,149.6,184.95,55.82,14.12,Texas,Lubbock,129.0,33.084167,-102.233424
105120,Sorghum,Sorghum Hybrid A,2024,169.9,178.9,180.17,42.74,46.22,Texas,Lubbock,250.3,33.388416,-101.323347
105121,Corn,Corn DKC63-58,2024,184.3,192.0,135.49,45.11,0,Texas,Lubbock,271.5,34.172334,-101.155065
105122,Sorghum,Sorghum Hybrid A,2024,150.3,152.0,175.75,25.18,35.8,Texas,Lubbock,177.2,33.721908,-102.430034
105123,"Wheat, Hard Winter",TAM 114,2024,150.6,147.4,91.8,28.36,44.03,Texas,Lubbock,243.1,33.768253,-101.343898
105124,Corn,Corn Pioneer 86P20,2024,149.9,142.3,76.21,25.19,32.83,Texas,Lubbock,165.5,34.027185,-102.117775
105125,Sorghum,Sorghum Hybrid A,2024,167.5,165.4,197.49,60.25,41.33,Texas,Lubbock,219.1,33.192318,-100.841714
105126,Corn,Corn DKC63-58,2024,157.9,161.3,75.36,24.83,51.39,Texas,Lubbock,254.5,33.054401,-102.430468
105127,"Wheat, Hard Winter",TAM 114,2024,161.9,160.0,146.59,33.1,21.08,Texas,Lubbock,161.6,33.830028,-100.849304
105128,"Wheat, Hard Winter",TAM 114,2024,168.1,162.7,154.79,49.63,33.93,Texas,Lubbock,123.6,34.206057,-101.883521
105129,Corn,Corn DKC63-58,2024,186.2,183.3,227.22,36.37,35.2,Texas,Lubbock,47.4,34.267906,-102.386605
105130,"Wheat, Hard Winter",TAM 114,2024,138.8,147.5,136.98,33.39,43.72,Texas,Lubbock,75.8,33.713782,-100.982208
105131,Sorghum,Sorghum Hybrid B,2024,146.0,145.8,109.25,35.87,16.99,Texas,Lubbock,85.7,33.341461,-102.224456
105132,Sorghum,Sorghum Hybrid A,2024,164.8,163.1,201.39,19.3,33.17,Texas,Lubbock,157.0,34.31829,-101.268148
105133,Corn,Corn DKC63-58,2024,156.2,160.5,174.05,32.2,34.12,Texas,Lubbock,253.9,34.490933,-102.094348
105134,Sorghum,Sorghum Hybrid A,2024,122.6,128.5,83.33,53.08,49.21,Texas,Lubbock,39.5,33.376358,-101.890801
105135,"Wheat, Hard Winter",WB-Grainfield,2024,130.8,134.5,63.8,59.15,30.12,Texas,Lubbock,257.9,33.007598,-101.837795
105136,Corn,Corn Pioneer 86P20,2024,193.2,193.0,248.6,48.69,31.68,Texas,Lubbock,223.4,34.524154,-102.590574
105137,Corn,Corn DKC63-58,2024,138.6,136.4,88.62,50.68,17.14,Texas,Lubbock,61.6,34.320602,-102.183933
105138,"Wheat, Hard Winter",TAM 114,2024,189.4,186.1,182.5,49.44,23.72,Texas,Lubbock,278.5,33.282168,-102.188752
105139,Corn,Corn DKC63-58,2024,181.2,187.6,238.26,40.98,37.75,Texas,Lubbock,97.9,32.739975,-101.159247
