field,crop_name_en,variety_name_en,season,yield_bu_ac,yield_target,totalN_per_ac,totalP_per_ac,totalK_per_ac,state,county,acres,lat,long
101272,Corn,Corn Pioneer 86P20,2023,179.2,181.5,153.04,62.52,49.3,Missouri,Boone,110.8,39.84495,-91.376002
101273,Corn,Corn DKC63-58,2023,200.4,194.8,192.79,36.8,45.65,Missouri,Boone,223.9,39.774735,-92.32031
101274,Corn,Corn Pioneer 86P20,2023,181.3,185.3,217.82,26.96,47.46,Missouri,Boone,113.2,39.544218,-93.182683
101275,"Wheat, Hard Winter",TAM 114,2023,161.0,159.7,106.37,62.69,20.63,Missouri,Boone,192.5,38.988124,-92.957949
101276,Corn,Corn Pioneer 86P20,2023,195.1,188.5,164.68,81.41,22.61,Missouri,Boone,136.5,37.995285,-93.170499
101277,"Wheat, Hard Winter",WB-Grainfield,2023,142.0,145.9,81.71,91.86,39.12,Missouri,Boone,178.5,38.952345,-93.308408
101278,Sorghum,Sorghum Hybrid B,2023,174.6,167.4,129.21,24.18,41.63,Missouri,Boone,251.9,38.00313,-91.27311
101279,Corn,Corn Pioneer 86P20,2023,148.9,149.5,48.5,37.99,30.0,Missouri,Boone,111.5,39.56352,-92.28076
101280,"Wheat, Hard Winter",TAM 114,2023,185.7,178.9,219.65,67.75,53.24,Missouri,Boone,256.8,38.336856,-92.945179
101281,"Wheat, Hard Winter",TAM 114,2023,160.9,168.3,58.94,68.29,44.63,Missouri,Boone,31.8,39.203229,-91.386461
101282,Corn,Corn Pioneer 86P20,2023,183.2,177.6,150.08,31.32,38.22,Missouri,Boone,276.6,38.417729,-91.929228
101283,Corn,Corn DKC63-58,2023,210,209.1,183.17,26.95,32.96,Missouri,Boone,73.3,38.735916,-92.788209
101284,Sorghum,Sorghum Hybrid B,2023,189.1,183.3,198.96,46.61,59.08,Missouri,Boone,85.9,39.260049,-93.244846
101285,Sorghum,Sorghum Hybrid A,2023,165.9,170.5,134.27,39.26,27.75,Missouri,Boone,61.3,39.765103,-91.826949
101286,"Wheat, Hard Winter",WB-Grainfield,2023,186.6,185.3,109.91,75.65,34.29,Missouri,Boone,94.0,39.632639,-92.955323
101287,Sorghum,Sorghum Hybrid B,2023,163.9,156.5,117.95,44.51,29.26,Missouri,Boone,72.2,38.687321,-93.216062
101288,"Wheat, Hard Winter",TAM 114,2023,175.5,168.2,93.82,33.61,47.78,Missouri,Boone,82.9,39.72387,-91.713062
101289,Sorghum,Sorghum Hybrid A,2023,186.1,182.4,137.33,45.73,51.92,Missouri,Boone,208.5,38.283505,-92.383522
101290,"Wheat, Hard Winter",TAM 114,2023,181.6,176.9,151.38,55.9,44.22,Missouri,Boone,121.7,39.200223,-92.434482
101291,Corn,Corn Pioneer 86P20,2023,184.8,182.2,100.23,37.14,45.34,Missouri,Boone,239.3,38.161595,-93.256711
101292,"Wheat, Hard Winter",TAM 114,2023,190.9,184.7,180.43,77.57,30.65,Missouri,Boone,180.8,38.393958,-92.561331
101293,"Wheat, Hard Winter",TAM 114,2023,189.3,190.9,132.66,36.98,39.14,Missouri,Boone,231.6,38.090456,-91.972502
101294,Corn,Corn DKC63-58,2023,154.6,157.0,93.32,33.35,35.74,Missouri,Boone,93.4,38.605778,-91.22645
101295,Corn,Corn DKC63-58,2023,193.8,196.6,161.9,61.28,31.01,Missouri,Boone,259.1,38.281271,-91.271786
101296,Corn,Corn Pioneer 86P20,2023,210,214.1,210.72,48.8,45.6,Missouri,Boone,115.7,38.978847,-92.900632
101297,Corn,Corn Pioneer 86P20,2023,169.4,173.9,65.31,75.46,23.19,Missouri,Boone,238.4,38.793396,-92.545426
101298,Corn,Corn DKC63-58,2023,173.1,168.3,71.94,60.22,38.68,Missouri,Boone,104.8,38.319744,-91.478067
101299,"Wheat, Hard Winter",WB-Grainfield,2023,162.9,158.5,57.01,36.89,19.13,Missouri,Boone,254.1,38.21853,-93.16097
101300,"Wheat, Hard Winter",WB-Grainfield,2023,180.9,176.6,168.65,21.04,32.77,Missouri,Boone,98.1,38.998217,-93.055217
101301,Corn,Corn DKC63-58,2023,174.7,171.3,65.15,53.63,20.34,Missouri,Boone,66.9,39.367346,-92.160599
101302,Sorghum,Sorghum Hybrid B,2023,176.0,180.6,138.08,36.32,31.73,Missouri,Boone,169.5,39.398979,-92.329293
101303,"Wheat, Hard Winter",TAM 114,2023,175.6,168.5,134.39,38.41,63.83,Missouri,Boone,195.8,39.569942,-92.710753
101304,Corn,Corn Pioneer 86P20,2023,196.7,194.1,167.24,41.42,53.9,Missouri,Boone,213.3,39.668579,-92.417443
101305,Corn,Corn Pioneer 86P20,2023,189.2,188.3,176.45,57.24,42.53,Missouri,Boone,95.3,38.96138,-92.039764
101306,Sorghum,Sorghum Hybrid B,2023,167.3,175.4,112.97,75.46,36.03,Missouri,Boone,202.0,39.677451,-93.186448
101307,Sorghum,Sorghum Hybrid A,2023,138.6,147.4,79.52,48.1,38.0,Missouri,Boone,248.9,38.63853,-92.42994
101308,"Wheat, Hard Winter",TAM 114,2023,177.9,175.7,181.95,47.32,29.93,Missouri,Boone,136.3,38.11152,-92.58607
101309,Sorghum,Sorghum Hybrid A,2023,171.3,179.6,85.78,12.97,61.1,Missouri,Boone,182.2,38.32455,-92.00471
101310,Corn,Corn Pioneer 86P20,2023,184.2,193.1,182.3,43.07,22.52,Missouri,Boone,112.2,38.64391,-92.844025
101311,"Wheat, Hard Winter",WB-Grainfield,2023,181.4,184.4,138.08,43.03,32.47,Missouri,Boone,275.3,39.280978,-92.821151
101312,Corn,Corn DKC63-58,2023,182.0,183.4,130.0,17.98,30.47,Missouri,Boone,30.5,38.198235,-91.247853
101313,"Wheat, Hard Winter",TAM 114,2023,178.6,171.2,173.73,46.89,47.3,Missouri,Boone,211.0,39.226617,-91.866917
101314,Corn,Corn DKC63-58,2023,198.8,206.8,177.76,22.72,25.31,Missouri,Boone,228.8,39.316323,-92.184758
101315,Corn,Corn DKC63-58,2023,210,207.4,216.26,26.43,53.87,Missouri,Boone,89.3,38.916703,-93.150244
101316,Sorghum,Sorghum Hybrid A,2023,164.7,158.2,137.29,50.26,26.74,Missouri,Boone,83.2,38.093282,-91.809164
101317,"Wheat, Hard Winter",WB-Grainfield,2023,152.4,152.2,110.59,38.72,16.09,Missouri,Boone,246.2,39.609463,-91.67051
101318,Sorghum,Sorghum Hybrid A,2023,180.0,184.2,194.78,72.39,44.03,Missouri,Boone,34.6,38.124013,-92.447467
101319,"Wheat, Hard Winter",TAM 114,2023,165.8,171.7,120.83,29.51,29.54,Missouri,Boone,74.7,39.295651,-92.310339
101320,"Wheat, Hard Winter",TAM 114,2023,162.4,163.0,123.04,23.72,45.71,Missouri,Boone,142.0,38.101161,-91.256781
101321,Corn,Corn Pioneer 86P20,2023,187.1,182.3,104.06,40.27,52.87,Missouri,Boone,248.3,39.562371,-91.73617
101322,Sorghum,Sorghum Hybrid A,2023,179.6,175.3,149.43,33.49,18.94,Missouri,Boone,122.6,38.426805,-92.64153
101323,Sorghum,Sorghum Hybrid A,2023,171.0,164.1,163.58,42.58,36.14,Missouri,Boone,190.3,38.604024,-91.787589
101324,"Wheat, Hard Winter",WB-Grainfield,2023,176.4,169.9,136.47,19.71,59.05,Missouri,Boone,40.8,39.067463,-91.384067
101325,Corn,Corn Pioneer 86P20,2023,195.0,193.3,124.36,31.12,19.95,Missouri,Boone,168.0,38.52047,-92.324008
101326,"Wheat, Hard Winter",TAM 114,2023,194.1,191.6,163.01,66.53,11.69,Missouri,Boone,79.3,39.462878,-91.320531
101327,Corn,Corn DKC63-58,2023,163.4,171.5,104.74,47.04,34.95,Missouri,Boone,245.9,39.609387,-91.665816
101328,Corn,Corn Pioneer 86P20,2023,195.7,197.8,209.36,47.48,31.46,Missouri,Boone,123.8,38.299428,-93.191338
101329,Corn,Corn DKC63-58,2023,185.4,193.6,125.09,47.86,26.72,Missouri,Boone,59.0,38.993724,-92.898974
101330,Corn,Corn DKC63-58,2023,186.6,194.9,155.12,41.93,40.82,Missouri,Boone,132.5,38.077122,-92.688778
101331,Corn,Corn DKC63-58,2023,179.7,188.0,77.82,42.8,39.41,Missouri,Boone,56.8,39.149866,-92.655123
101332,Corn,Corn DKC63-58,2023,178.1,181.8,85.11,33.54,28.67,Missouri,Boone,179.0,38.193454,-92.156279
101333,Corn,Corn Pioneer 86P20,2023,169.0,176.5,106.84,53.77,56.09,Missouri,Boone,24.6,39.664853,-92.005483
101334,Corn,Corn DKC63-58,2023,176.9,174.4,94.3,38.31,38.5,Missouri,Boone,164.3,39.152095,-91.263501
101335,Sorghum,Sorghum Hybrid A,2023,160.3,167.3,130.33,65.6,45.38,Missouri,Boone,231.5,38.679872,-93.073618
101336,Corn,Corn Pioneer 86P20,2023,150.6,143.7,35.99,52.98,57.35,Missouri,Boone,157.6,38.690195,-92.975
101337,Corn,Corn Pioneer 86P20,2023,183.9,182.0,138.85,27.15,36.18,Missouri,Boone,114.6,39.12924,-92.163869
101338,Corn,Corn DKC63-58,2023,190.4,185.6,93.41,75.5,43.88,Missouri,Boone,146.0,39.705047,-92.068821
101339,Corn,Corn Pioneer 86P20,2023,207.0,206.2,157.33,71.96,30.99,Missouri,Boone,211.2,39.505314,-93.375989
101340,Corn,Corn Pioneer 86P20,2023,193.1,193.0,194.53,48.68,36.44,Missouri,Boone,57.5,39.678633,-93.075248
101341,"Wheat, Hard Winter",WB-Grainfield,2023,162.4,159.1,66.95,30.0,44.72,Missouri,Boone,164.4,39.291964,-92.402666
101342,Sorghum,Sorghum Hybrid A,2023,181.2,175.6,144.68,45.56,28.63,Missouri,Boone,103.9,39.530428,-92.574936
101343,Sorghum,Sorghum Hybrid B,2023,155.6,152.4,98.3,53.68,37.91,Missouri,Boone,188.0,39.024672,-92.149235
101344,"Wheat, Hard Winter",TAM 114,2023,167.5,161.2,118.07,26.74,42.89,Missouri,Boone,207.9,38.260425,-91.829522
101345,Sorghum,Sorghum Hybrid B,2023,147.1,148.4,105.58,59.04,36.09,Missouri,Boone,272.8,38.946891,-91.987999
101346,Corn,Corn Pioneer 86P20,2023,203.2,210.0,155.95,50.81,48.84,Missouri,Boone,162.5,38.382053,-93.275669
101347,"Wheat, Hard Winter",TAM 114,2023,179.9,175.9,147.73,35.45,45.5,Missouri,Boone,33.6,38.239998,-91.484937
101348,"Wheat, Hard Winter",WB-Grainfield,2023,176.2,176.6,132.51,21.18,59.67,Missouri,Boone,104.0,39.22232,-91.866326
101349,"Wheat, Hard Winter",TAM 114,2023,165.9,169.8,103.96,39.15,34.54,Missouri,Boone,30.4,39.055008,-92.59014
101350,Sorghum,Sorghum Hybrid B,2023,132.0,133.5,32.61,36.98,35.59,Missouri,Boone,75.3,38.920671,-93.048301
101351,Sorghum,Sorghum Hybrid B,2023,168.2,160.7,113.73,56.0,44.41,Missouri,Boone,107.0,39.096399,-91.966901
101352,"Wheat, Hard Winter",WB-Grainfield,2023,198.0,193.5,163.84,55.3,61.51,Missouri,Boone,73.2,39.393543,-91.781454
101353,Corn,Corn Pioneer 86P20,2023,190.5,192.1,147.61,31.21,54.5,Missouri,Boone,250.5,39.630323,-92.844868
101354,"Wheat, Hard Winter",TAM 114,2023,186.0,190.2,135.95,54.88,27.71,Missouri,Boone,100.6,39.317942,-92.392654
101355,Corn,Corn Pioneer 86P20,2023,149.5,157.4,69.82,47.68,41.79,Missouri,Boone,259.4,38.097581,-93.164025
101356,Sorghum,Sorghum Hybrid A,2023,180.0,178.5,197.97,14.7,46.78,Missouri,Boone,181.0,39.029411,-93.049128
101357,Sorghum,Sorghum Hybrid B,2023,167.7,166.8,147.16,60.64,39.97,Missouri,Boone,76.0,37.99255,-91.705024
101358,Sorghum,Sorghum Hybrid B,2023,137.6,131.6,29.39,54.92,66.88,Missouri,Boone,56.9,39.159749,-91.304665
101359,Sorghum,Sorghum Hybrid B,2023,187.0,190.8,184.94,61.7,7.94,Missouri,Boone,65.4,38.468956,-93.35037
101360,"Wheat, Hard Winter",WB-Grainfield,2023,176.8,169.4,118.79,34.59,25.1,Missouri,Boone,36.5,38.771726,-92.375457
101361,Sorghum,Sorghum Hybrid A,2023,161.5,158.3,145.62,46.58,37.39,Missouri,Boone,170.0,38.860425,-91.63573
101362,Sorghum,Sorghum Hybrid B,2023,139.3,132.1,156.12,67.65,53.16,Missouri,Boone,270.4,39.020103,-91.514604
101363,"Wheat, Hard Winter",WB-Grainfield,2023,173.8,172.0,114.09,19.26,34.63,Missouri,Boone,225.9,39.509357,-92.2019
101364,Corn,Corn DKC63-58,2023,162.2,164.1,91.72,41.44,26.83,Missouri,Boone,208.8,38.657009,-91.236272
101365,Corn,Corn Pioneer 86P20,2023,178.2,177.5,130.55,26.31,23.23,Missouri,Boone,231.7,39.094089,-91.453501
101366,Corn,Corn DKC63-58,2023,146.0,143.8,76.64,51.06,23.54,Missouri,Boone,187.8,39.694767,-91.238029
101367,Sorghum,Sorghum Hybrid B,2023,163.9,169.8,143.07,36.79,38.31,Missouri,Boone,160.5,38.341044,-91.874927
101368,Sorghum,Sorghum Hybrid B,2023,179.2,175.5,186.29,43.8,17.81,Missouri,Boone,249.0,38.995852,-91.326962
101369,"Wheat, Hard Winter",TAM 114,2023,195.1,193.4,142.25,26.97,23.83,Missouri,Boone,197.8,39.730163,-92.249134
101370,Corn,Corn Pioneer 86P20,2023,180.2,183.1,129.93,20.59,45.99,Missouri,Boone,170.0,38.245832,-91.873326
101371,Sorghum,Sorghum Hybrid A,2023,187.6,191.4,209.23,39.49,4.87,Missouri,Boone,252.2,38.532456,-91.737239
101372,Corn,Corn Pioneer 86P20,2023,198.8,192.9,197.85,61.75,39.48,Missouri,Boone,160.9,38.302857,-91.692651
101373,Sorghum,Sorghum Hybrid A,2023,186.7,190.6,174.9,39.93,27.11,Missouri,Boone,85.9,38.520409,-92.546956
101374,Sorghum,Sorghum Hybrid B,2023,152.9,153.3,86.59,35.25,32.92,Missouri,Boone,131.4,38.009884,-92.69681
101375,Sorghum,Sorghum Hybrid B,2023,172.5,176.2,158.48,32.94,29.83,Missouri,Boone,202.2,39.12844,-92.627679
101376,"Wheat, Hard Winter",WB-Grainfield,2023,146.7,143.0,45.86,73.1,36.34,Missouri,Boone,278.6,38.124893,-92.860143
101377,"Wheat, Hard Winter",TAM 114,2023,173.0,170.3,129.8,33.11,39.68,Missouri,Boone,138.2,39.426611,-91.519787
101378,Sorghum,Sorghum Hybrid B,2023,157.6,158.2,105.61,25.36,34.48,Missouri,Boone,44.7,38.081289,-93.001287
101379,Corn,Corn DKC63-58,2023,168.0,168.8,59.57,39.29,35.86,Missouri,Boone,228.3,38.280445,-92.406203
101380,Sorghum,Sorghum Hybrid A,2023,180.9,176.3,119.38,51.72,51.03,Missouri,Boone,95.5,38.87387,-93.387477
101381,"Wheat, Hard Winter",TAM 114,2023,194.5,200.9,157.5,47.77,24.62,Missouri,Boone,220.8,38.384592,-92.421734
101382,"Wheat, Hard Winter",TAM 114,2023,181.0,180.4,177.39,65.16,53.01,Missouri,Boone,46.4,38.646684,-91.862373
101383,Sorghum,Sorghum Hybrid B,2023,190.5,189.7,170.02,56.23,32.77,Missouri,Boone,185.1,38.073833,-92.821894
101384,"Wheat, Hard Winter",WB-Grainfield,2023,162.0,154.4,96.44,44.47,42.85,Missouri,Boone,143.4,38.114117,-92.98906
101385,Sorghum,Sorghum Hybrid B,2023,156.0,159.2,74.92,39.19,0,Missouri,Boone,191.6,39.056029,-93.14513
101386,Sorghum,Sorghum Hybrid A,2023,167.0,167.7,106.8,70.2,25.56,Missouri,Boone,72.6,37.973114,-92.245961
101387,Corn,Corn Pioneer 86P20,2023,197.2,192.8,144.87,31.99,36.64,Missouri,Boone,98.9,39.211669,-92.347794
101388,Sorghum,Sorghum Hybrid A,2023,147.5,150.8,70.28,37.65,39.39,Missouri,Boone,64.8,39.579907,-93.080114
101389,Sorghum,Sorghum Hybrid B,2023,199.8,206.1,187.97,43.36,36.43,Missouri,Boone,153.5,38.637273,-92.904247
101390,Corn,Corn DKC63-58,2023,156.7,160.1,47.2,58.43,36.63,Missouri,Boone,35.5,39.718482,-92.540292
101391,"Wheat, Hard Winter",TAM 114,2023,162.2,165.2,173.31,60.86,43.38,Missouri,Boone,214.6,39.385317,-93.053973
101392,"Wheat, Hard Winter",WB-Grainfield,2023,194.4,198.4,184.26,54.84,20.39,Missouri,Boone,149.3,39.426391,-91.69958
101393,Sorghum,Sorghum Hybrid B,2023,162.2,168.4,117.44,67.76,48.75,Missouri,Boone,92.1,39.100062,-91.377481
101394,Corn,Corn DKC63-58,2023,169.6,171.9,177.41,27.31,25.3,Missouri,Boone,120.4,39.205917,-92.137226
101395,Corn,Corn DKC63-58,2023,168.5,164.8,88.88,45.95,16.33,Missouri,Boone,43.7,38.459602,-92.803247
101396,Corn,Corn Pioneer 86P20,2023,197.9,195.1,211.44,25.54,24.14,Missouri,Boone,101.4,39.518897,-92.261122
101397,Corn,Corn DKC63-58,2023,142.6,137.0,71.39,55.81,39.38,Missouri,Boone,88.6,39.412827,-92.750966
101398,"Wheat, Hard Winter",WB-Grainfield,2023,168.9,162.9,101.23,41.47,19.5,Missouri,Boone,205.3,39.323211,-92.758786
101399,Sorghum,Sorghum Hybrid A,2023,146.2,144.6,102.7,34.21,55.37,Missouri,Boone,175.5,38.694097,-91.822509
101400,"Wheat, Hard Winter",WB-Grainfield,2023,210,215.8,167.23,62.37,35.42,Missouri,Boone,159.7,39.819348,-93.392812
101401,Sorghum,Sorghum Hybrid B,2023,126.0,127.6,15,58.75,26.24,Oklahoma,Payne,261.2,35.528461,-98.087815
101402,Corn,Corn DKC63-58,2023,168.1,166.2,85.98,47.34,42.47,Oklahoma,Payne,174.8,36.67247,-98.080095
101403,Sorghum,Sorghum Hybrid B,2023,164.6,163.8,107.08,43.17,55.02,Oklahoma,Payne,47.9,35.225881,-96.747347
101404,Sorghum,Sorghum Hybrid A,2023,186.7,182.4,201.0,41.3,33.79,Oklahoma,Payne,49.0,36.296956,-96.546202
101405,"Wheat, Hard Winter",WB-Grainfield,2023,183.0,188.7,163.1,61.57,31.98,Oklahoma,Payne,238.6,36.717727,-97.753089
101406,"Wheat, Hard Winter",TAM 114,2023,182.3,182.6,192.11,59.24,47.0,Oklahoma,Payne,268.2,35.331799,-96.340159
101407,Sorghum,Sorghum Hybrid A,2023,169.1,165.2,144.05,53.52,37.24,Oklahoma,Payne,139.5,35.736139,-96.924797
101408,"Wheat, Hard Winter",WB-Grainfield,2023,176.3,170.9,139.75,75.82,23.27,Oklahoma,Payne,136.0,36.837425,-96.32871
101409,Corn,Corn Pioneer 86P20,2023,172.5,173.4,117.35,77.76,11.32,Oklahoma,Payne,160.7,35.761952,-97.102129
101410,"Wheat, Hard Winter",WB-Grainfield,2023,144.2,148.1,95.91,35.41,30.53,Oklahoma,Payne,237.9,35.867562,-96.466246
101411,Sorghum,Sorghum Hybrid A,2023,160.7,162.9,101.84,51.8,33.44,Oklahoma,Payne,101.7,36.042455,-98.146593
101412,"Wheat, Hard Winter",TAM 114,2023,186.2,184.3,195.31,55.0,54.06,Oklahoma,Payne,187.8,35.188939,-97.240158
101413,Corn,Corn DKC63-58,2023,202.5,202.6,129.0,56.52,3.99,Oklahoma,Payne,43.3,35.470229,-96.321977
101414,"Wheat, Hard Winter",TAM 114,2023,173.6,181.2,172.49,43.01,36.41,Oklahoma,Payne,239.9,35.325516,-96.670312
101415,Sorghum,Sorghum Hybrid B,2023,193.0,189.7,175.0,37.72,28.58,Oklahoma,Payne,40.6,36.890329,-97.696005
101416,Corn,Corn Pioneer 86P20,2023,180.5,185.8,132.26,51.99,55.33,Oklahoma,Payne,155.3,36.962294,-96.128681
101417,Sorghum,Sorghum Hybrid B,2023,203.4,198.7,219.25,32.9,38.19,Oklahoma,Payne,162.5,36.503805,-98.051759
101418,Sorghum,Sorghum Hybrid B,2023,167.2,171.5,140.03,52.43,12.97,Oklahoma,Payne,232.5,35.440165,-96.14927
101419,Sorghum,Sorghum Hybrid A,2023,152.7,159.9,146.93,56.25,42.39,Oklahoma,Payne,104.6,35.898231,-97.832597
101420,Corn,Corn Pioneer 86P20,2023,189.9,189.8,133.13,66.9,19.56,Oklahoma,Payne,240.1,36.014394,-96.63754
101421,"Wheat, Hard Winter",TAM 114,2023,164.0,160.9,119.6,42.09,43.52,Oklahoma,Payne,62.1,36.154897,-97.122096
101422,Corn,Corn DKC63-58,2023,155.9,157.7,66.45,49.81,11.59,Oklahoma,Payne,251.1,36.741493,-97.308563
101423,Corn,Corn DKC63-58,2023,179.6,188.5,144.67,38.53,41.32,Oklahoma,Payne,63.4,36.749697,-97.94582
101424,Corn,Corn DKC63-58,2023,169.5,168.9,102.59,54.92,36.8,Oklahoma,Payne,117.7,36.363062,-97.876226
101425,"Wheat, Hard Winter",TAM 114,2023,165.3,164.8,119.19,56.35,46.0,Oklahoma,Payne,188.8,36.074874,-97.174032
101426,Corn,Corn DKC63-58,2023,171.5,178.7,84.58,48.79,68.26,Oklahoma,Payne,249.4,36.903219,-97.55008
101427,Sorghum,Sorghum Hybrid B,2023,153.5,151.5,80.44,60.23,18.73,Oklahoma,Payne,140.9,36.123867,-97.150362
101428,Corn,Corn Pioneer 86P20,2023,210,204.5,165.34,78.88,57.95,Oklahoma,Payne,111.6,36.5011,-97.606861
101429,Sorghum,Sorghum Hybrid A,2023,164.6,162.5,96.12,57.63,26.28,Oklahoma,Payne,184.0,35.770435,-97.390471
101430,"Wheat, Hard Winter",TAM 114,2023,166.5,167.8,132.56,27.97,15.34,Oklahoma,Payne,249.7,36.572981,-97.086915
101431,Sorghum,Sorghum Hybrid B,2023,151.5,156.5,113.76,19.71,30.85,Oklahoma,Payne,105.8,35.523035,-96.842876
101432,Corn,Corn DKC63-58,2023,185.0,180.3,136.76,45.68,45.78,Oklahoma,Payne,77.3,36.668996,-96.257033
101433,Corn,Corn DKC63-58,2023,186.2,190.6,163.84,92.63,38.0,Oklahoma,Payne,277.5,36.645323,-97.717992
101434,Sorghum,Sorghum Hybrid B,2023,164.8,163.1,90.12,19.43,23.57,Oklahoma,Payne,49.7,36.04096,-96.095648
101435,"Wheat, Hard Winter",WB-Grainfield,2023,148.3,149.1,117.89,53.25,26.78,Oklahoma,Payne,184.2,35.680033,-96.893529
101436,Sorghum,Sorghum Hybrid A,2023,148.3,156.8,97.18,50.15,47.0,Oklahoma,Payne,231.9,37.033495,-98.08717
101437,"Wheat, Hard Winter",WB-Grainfield,2023,159.1,154.8,125.97,74.79,10.59,Oklahoma,Payne,228.4,36.966736,-97.178435
101438,Sorghum,Sorghum Hybrid A,2023,156.6,153.7,83.61,44.39,21.36,Oklahoma,Payne,201.3,35.610739,-96.829272
101439,"Wheat, Hard Winter",TAM 114,2023,177.4,176.4,143.77,42.55,23.63,Oklahoma,Payne,221.5,37.008881,-97.465671
101440,Corn,Corn Pioneer 86P20,2023,140.1,135.7,15,49.73,48.65,Oklahoma,Payne,100.1,35.967201,-97.682755
101441,Sorghum,Sorghum Hybrid A,2023,143.4,136.8,80.71,32.6,39.89,Oklahoma,Payne,107.4,36.551117,-97.869898
101442,Corn,Corn DKC63-58,2023,187.9,180.8,203.24,33.61,33.39,Oklahoma,Payne,253.1,36.045295,-98.128094
101443,Corn,Corn DKC63-58,2023,186.5,181.3,190.78,32.78,32.98,Oklahoma,Payne,196.5,35.738558,-97.980063
101444,"Wheat, Hard Winter",TAM 114,2023,157.2,155.8,67.12,25.45,39.03,Oklahoma,Payne,276.9,37.037614,-97.963415
101445,"Wheat, Hard Winter",WB-Grainfield,2023,149.4,151.7,46.17,40.07,34.9,Oklahoma,Payne,180.0,35.643966,-96.784379
101446,"Wheat, Hard Winter",TAM 114,2023,175.1,169.9,136.03,57.89,26.02,Oklahoma,Payne,149.1,36.048055,-97.204481
101447,"Wheat, Hard Winter",WB-Grainfield,2023,156.5,165.2,117.47,29.42,39.59,Oklahoma,Payne,96.3,35.73772,-97.481459
101448,Sorghum,Sorghum Hybrid B,2023,160.1,153.9,140.27,50.39,30.03,Oklahoma,Payne,58.7,36.002948,-97.871481
101449,Sorghum,Sorghum Hybrid B,2023,142.9,137.0,107.42,25.54,33.07,Oklahoma,Payne,220.3,36.374191,-96.126327
101450,"Wheat, Hard Winter",WB-Grainfield,2023,172.0,167.3,142.74,62.54,43.98,Oklahoma,Payne,263.7,35.275505,-98.130965
101451,Corn,Corn DKC63-58,2023,168.0,165.5,64.06,45.35,18.41,Oklahoma,Payne,68.5,35.402516,-97.480802
101452,"Wheat, Hard Winter",WB-Grainfield,2023,181.0,187.8,202.5,38.05,42.03,Oklahoma,Payne,191.2,35.46194,-97.648679
101453,Sorghum,Sorghum Hybrid B,2023,168.7,169.1,123.32,49.04,46.67,Oklahoma,Payne,247.6,35.677938,-97.755038
101454,Sorghum,Sorghum Hybrid B,2023,184.0,181.7,172.5,45.88,25.33,Oklahoma,Payne,30.0,35.348735,-96.50255
101455,"Wheat, Hard Winter",TAM 114,2023,145.8,146.8,97.3,65.38,34.6,Oklahoma,Payne,74.9,36.840214,-96.014012
101456,"Wheat, Hard Winter",TAM 114,2023,192.2,193.5,206.79,36.09,14.58,Oklahoma,Payne,133.1,36.173705,-96.537298
101457,Sorghum,Sorghum Hybrid B,2023,134.5,141.4,77.21,57.36,40.13,Oklahoma,Payne,106.5,36.915192,-96.188969
101458,"Wheat, Hard Winter",TAM 114,2023,194.6,201.1,146.23,35.21,33.28,Oklahoma,Payne,260.0,36.701799,-96.729449
101459,"Wheat, Hard Winter",WB-Grainfield,2023,195.8,191.9,162.46,45.31,40.58,Oklahoma,Payne,122.7,35.154276,-98.09492
101460,Sorghum,Sorghum Hybrid B,2023,185.0,189.5,216.14,22.6,64.05,Oklahoma,Payne,159.2,36.606881,-96.466414
101461,"Wheat, Hard Winter",TAM 114,2023,148.5,155.0,81.29,35.45,12.96,Oklahoma,Payne,149.1,36.908695,-97.344142
101462,"Wheat, Hard Winter",WB-Grainfield,2023,170.4,166.6,125.76,42.75,24.71,Oklahoma,Payne,66.1,36.061743,-97.981188
101463,"Wheat, Hard Winter",WB-Grainfield,2023,174.8,179.2,120.88,56.9,43.76,Oklahoma,Payne,63.9,35.836716,-96.516796
101464,Corn,Corn DKC63-58,2023,171.8,165.9,106.94,23.68,43.23,Oklahoma,Payne,279.5,36.930495,-96.102112
101465,Sorghum,Sorghum Hybrid B,2023,183.0,188.3,167.31,56.46,53.25,Oklahoma,Payne,270.9,36.034065,-97.931385
101466,"Wheat, Hard Winter",WB-Grainfield,2023,182.0,183.3,117.76,50.52,47.32,Oklahoma,Payne,224.2,35.625524,-98.159899
101467,"Wheat, Hard Winter",TAM 114,2023,170.6,165.9,151.56,57.47,14.79,Oklahoma,Payne,278.0,37.033116,-96.533908
101468,Corn,Corn Pioneer 86P20,2023,167.7,173.5,71.92,62.24,49.35,Oklahoma,Payne,108.4,35.553484,-97.781684
101469,"Wheat, Hard Winter",WB-Grainfield,2023,166.9,170.1,129.76,39.05,46.03,Oklahoma,Payne,221.1,36.884477,-97.112375
101470,Corn,Corn DKC63-58,2023,159.4,161.1,64.4,70.19,44.8,Oklahoma,Payne,103.8,35.182531,-96.737923
101471,Corn,Corn DKC63-58,2023,187.4,193.7,192.16,8.95,39.82,Oklahoma,Payne,128.0,36.279832,-96.964893
101472,Sorghum,Sorghum Hybrid A,2023,140.8,146.6,76.21,38.31,36.51,Oklahoma,Payne,143.1,36.643678,-96.796223
101473,Sorghum,Sorghum Hybrid B,2023,173.5,176.8,118.68,47.03,61.96,Oklahoma,Payne,159.6,37.046966,-96.669005
101474,Corn,Corn Pioneer 86P20,2023,192.5,193.0,204.45,8.44,49.15,Oklahoma,Payne,93.0,36.553394,-97.304884
